MET,RATE,ERROR,OBSID
150190673.0000000000,616.8233642578,11.1195373535,30001011009
150193073.0000000000,622.1354980469,2.7988514900,30001011009
150193373.0000000000,663.7529907227,2.4502065182,30001011009
150193673.0000000000,748.9219360352,2.6809468269,30001011009
150193973.0000000000,622.6188354492,2.3367173672,30001011009
150194273.0000000000,612.9378662109,2.3085336685,30001011009
150194573.0000000000,604.8535766602,2.2852756977,30001011009
150194873.0000000000,473.8412170410,1.9178272486,30001011009
150195173.0000000000,482.2690124512,1.9445241690,30001011009
150195473.0000000000,453.4092407227,1.8677492142,30001011009
150195773.0000000000,557.8888549805,2.1595990658,30001011009
150196073.0000000000,517.1904907227,2.0701413155,30001011009
150196373.0000000000,477.6215209961,3.1276803017,30001011009
150198773.0000000000,452.3605651855,3.1855347157,30001011009
150199073.0000000000,552.6527099609,2.1491427422,30001011009
150199373.0000000000,598.9173583984,2.2723929882,30001011009
150199673.0000000000,561.6411743164,2.1748290062,30001011009
150199973.0000000000,656.7058105469,2.4300186634,30001011009
150200273.0000000000,808.1181640625,2.8351402283,30001011009
150200573.0000000000,744.8653564453,2.6674759388,30001011009
150200873.0000000000,626.7753295898,2.3406980038,30001011009
150201173.0000000000,613.3229980469,2.3076786995,30001011009
150201473.0000000000,587.8264770508,2.2452802658,30001011009
150201773.0000000000,758.0358276367,2.7219777107,30001011009
150202073.0000000000,769.1188964844,4.2324714661,30001011009
159324769.0000199974,952.2273559570,3.3446578979,30001011011
159325069.0000199974,934.3239746094,3.2178733349,30001011011
159325369.0000199974,890.9252929688,3.0948715210,30001011011
159325669.0000199974,874.0545043945,3.0492746830,30001011011
159325969.0000199974,786.3897094727,2.8069796562,30001011011
159326269.0000199974,783.7805175781,2.7996425629,30001011011
159326569.0000199974,767.4393310547,2.7580733299,30001011011
159326869.0000199974,855.8591308594,3.0015549660,30001011011
159327169.0000199974,852.8766479492,2.9969661236,30001011011
159327469.0000199974,849.7451171875,2.9846704006,30001011011
159327769.0000199974,858.2001953125,6.4975333214,30001011011
159330469.0000199974,716.4409790039,3.4260354042,30001011011
159330769.0000199974,740.9824829102,2.6920664310,30001011011
159331069.0000199974,734.3729248047,2.6690971851,30001011011
159331369.0000199974,734.6154174805,2.6690900326,30001011011
159331669.0000199974,739.0114746094,2.6706585884,30001011011
159331969.0000199974,683.2459106445,2.5195863247,30001011011
159332269.0000199974,656.5872802734,2.4497125149,30001011011
159332569.0000199974,646.5991821289,2.4257352352,30001011011
159332869.0000199974,662.3845214844,2.4703948498,30001011011
159333169.0000199974,631.1311035156,2.3791420460,30001011011
159333469.0000199974,655.6529541016,3.2260100842,30001011011
159336169.0000199974,515.7671508789,4.2775797844,30001011011
159336469.0000199974,553.1525268555,2.1702690125,30001011011
159336769.0000199974,554.9821166992,2.1750099659,30001011011
159337069.0000199974,557.4599609375,2.1793508530,30001011011
159337369.0000199974,552.1211547852,2.1600284576,30001011011
159337669.0000199974,535.3321533203,2.1145889759,30001011011
159337969.0000199974,530.0648803711,2.0968086720,30001011011
159338269.0000199974,514.6522216797,2.0582776070,30001011011
159338569.0000199974,537.7794189453,2.1242604256,30001011011
159338869.0000199974,507.3100891113,2.0419933796,30001011011
159339169.0000199974,528.1694946289,2.1896824837,30001011011
159342169.0000199974,480.0485229492,2.0892677307,30001011011
159342469.0000199974,478.4793090820,1.9622477293,30001011011
159342769.0000199974,494.5811767578,2.0030214787,30001011011
159343069.0000199974,497.7246093750,2.0098450184,30001011011
159343369.0000199974,488.4278869629,1.9808484316,30001011011
159343669.0000199974,479.5747985840,1.9544736147,30001011011
159343969.0000199974,474.3299865723,1.9436923265,30001011011
159344269.0000199974,479.2020874023,1.9570662975,30001011011
159344569.0000199974,466.9664001465,1.9238530397,30001011011
159344869.0000199974,474.1327514648,1.9476137161,30001011011
159345169.0000199974,477.8069763184,3.5402753353,30001011011
159347869.0000199974,500.9543762207,2.8310239315,30001011011
159348169.0000199974,544.5975952148,2.1471905708,30001011011
159348469.0000199974,539.3249511719,2.1293625832,30001011011
159348769.0000199974,539.2716064453,2.1277515888,30001011011
159349069.0000199974,536.9592285156,2.1333241463,30001011011
159349369.0000199974,491.9002380371,1.9917929173,30001011011
159349669.0000199974,486.7186279297,1.9774734974,30001011011
159349969.0000199974,502.9461364746,2.0249843597,30001011011
159350269.0000199974,537.1071166992,2.1222364902,30001011011
159350569.0000199974,519.2717895508,2.0754985809,30001011011
159350869.0000199974,532.3642578125,2.6453604698,30001011011
159353869.0000199974,599.8727416992,2.7515566349,30001011011
159354169.0000199974,632.4388427734,2.4064788818,30001011011
159354469.0000199974,598.5454101562,2.2952394485,30001011011
159354769.0000199974,597.6087036133,2.2900428772,30001011011
159355069.0000199974,648.6329345703,2.4313447475,30001011011
159355369.0000199974,634.7890625000,2.3916375637,30001011011
159355669.0000199974,604.5946044922,2.3103270531,30001011011
159355969.0000199974,600.0088500977,2.2969276905,30001011011
159356269.0000199974,607.8217773438,2.3202199936,30001011011
159356569.0000199974,696.3029785156,2.5915393829,30001011011
159356869.0000199974,784.1405029297,30.2505054474,30001011011
159359569.0000199974,649.8613281250,2.7207438946,30001011011
159359869.0000199974,730.8338012695,2.7595572472,30001011011
159360169.0000199974,682.3292236328,2.5788316727,30001011011
159360469.0000199974,717.4121093750,2.6299962997,30001011011
159360769.0000199974,771.4791259766,2.7700195312,30001011011
159361069.0000199974,733.6142578125,2.6648893356,30001011011
159361369.0000199974,721.1987915039,2.6312136650,30001011011
159361669.0000199974,672.4063720703,2.4984669685,30001011011
159361969.0000199974,683.6406250000,2.5305716991,30001011011
159362269.0000199974,657.9650878906,2.4634363651,30001011011
159362569.0000199974,677.0624389648,4.3414611816,30001011011
159365269.0000199974,719.8214111328,3.8841500282,30001011011
159365569.0000199974,710.8749389648,2.6058833599,30001011011
159365869.0000199974,676.1058959961,2.5106418133,30001011011
159366169.0000199974,705.8728637695,2.6063740253,30001011011
159366469.0000199974,708.0839233398,2.6145858765,30001011011
159366769.0000199974,706.3248901367,2.5969512463,30001011011
159367069.0000199974,704.4990844727,2.5823721886,30001011011
159367369.0000199974,739.5605468750,2.6850769520,30001011011
159367669.0000199974,744.8696899414,2.6979286671,30001011011
159367969.0000199974,731.4909057617,2.6626291275,30001011011
159368269.0000199974,696.6101074219,3.0313627720,30001011011
159370969.0000199974,718.4799194336,8.3471488953,30001011011
159371269.0000199974,732.4869995117,2.6702208519,30001011011
159371569.0000199974,734.0653076172,2.6707675457,30001011011
159371869.0000199974,700.3132934570,2.5778012276,30001011011
159372169.0000199974,765.2634887695,2.7576978207,30001011011
159372469.0000199974,688.6217041016,2.5512917042,30001011011
159372769.0000199974,687.3089599609,2.5449230671,30001011011
159373069.0000199974,680.7318115234,2.5203695297,30001011011
159373369.0000199974,642.2088012695,2.4163150787,30001011011
159373669.0000199974,658.7871704102,2.4666450024,30001011011
159373969.0000199974,707.0004882812,2.6140313148,30001011011
159374269.0000199974,904.6377563477,11.3037471771,30001011011
159376969.0000199974,713.2442626953,3.0206956863,30001011011
159377269.0000199974,721.7285766602,2.6322071552,30001011011
159377569.0000199974,733.5703125000,2.6693358421,30001011011
159377869.0000199974,690.7763671875,2.5556700230,30001011011
159378169.0000199974,727.6492919922,2.6535744667,30001011011
159378469.0000199974,719.2932128906,2.6291718483,30001011011
159378769.0000199974,729.7371826172,2.6713852882,30001011011
159379069.0000199974,733.2432250977,2.6738407612,30001011011
159379369.0000199974,810.8194580078,2.8812954426,30001011011
159379669.0000199974,862.3986816406,3.0266451836,30001011011
159379969.0000199974,808.3748168945,4.4406042099,30001011011
159382669.0000199974,662.0922851562,3.9786036015,30001011011
159382969.0000199974,661.7150878906,2.4661417007,30001011011
159383269.0000199974,640.5914916992,2.4129571915,30001011011
159383569.0000199974,697.1624145508,2.5623617172,30001011011
159383869.0000199974,690.5548095703,2.5546538830,30001011011
159384169.0000199974,646.5958862305,2.4314725399,30001011011
159384469.0000199974,621.7569580078,2.3595719337,30001011011
159384769.0000199974,616.1849975586,2.3541364670,30001011011
159385069.0000199974,658.1104125977,2.5087530613,30001011011
159385369.0000199974,673.8073120117,2.5147795677,30001011011
159385669.0000199974,724.2017211914,3.0098896027,30001011011
159388369.0000199974,656.0770263672,9.9621410370,30001011011
159388669.0000199974,644.8486328125,2.4551615715,30001011011
159388969.0000199974,625.3743896484,3.5746765137,30001011011
170442856.0000000000,529.2360229492,2.1301753521,30101022002
170443156.0000000000,490.8622131348,2.0147106647,30101022002
170443456.0000000000,509.7154846191,2.0707521439,30101022002
170443756.0000000000,540.0864257812,2.1594679356,30101022002
170444056.0000000000,525.5750122070,2.1163189411,30101022002
170444356.0000000000,538.2004394531,2.1579713821,30101022002
170444656.0000000000,564.7156372070,2.2355399132,30101022002
170444956.0000000000,622.7148437500,2.3883690834,30101022002
170445256.0000000000,605.7946777344,2.3395383358,30101022002
170445556.0000000000,569.3063354492,2.2339503765,30101022002
170445856.0000000000,581.9837646484,2.2710194588,30101022002
170446156.0000000000,632.5574951172,3.5658366680,30101022002
170448556.0000000000,548.5769653320,3.2671122551,30101022002
170448856.0000000000,560.2476196289,2.2223665714,30101022002
170449156.0000000000,578.9459838867,2.2677421570,30101022002
170449456.0000000000,578.3778076172,2.2694535255,30101022002
170449756.0000000000,559.2114868164,2.2134931087,30101022002
170450056.0000000000,580.4689331055,2.2739679813,30101022002
170450356.0000000000,567.1094360352,2.2434248924,30101022002
170450656.0000000000,550.1761474609,2.1906504631,30101022002
170450956.0000000000,548.1437377930,2.1847176552,30101022002
170451256.0000000000,562.2977905273,2.2157857418,30101022002
170451556.0000000000,568.3433837891,2.2345499992,30101022002
170451856.0000000000,591.8529052734,2.5309252739,30101022002
170454256.0000000000,562.2982177734,6.3135061264,30101022002
170454556.0000000000,564.7291259766,2.2697298527,30101022002
170454856.0000000000,544.9012451172,2.1739492416,30101022002
170455156.0000000000,578.7890625000,2.2648062706,30101022002
170455456.0000000000,613.3223876953,2.3649408817,30101022002
170455756.0000000000,580.3289184570,2.2698345184,30101022002
170456056.0000000000,604.6930541992,2.3336412907,30101022002
170456356.0000000000,590.9602050781,2.3043444157,30101022002
170456656.0000000000,608.2111816406,2.3622395992,30101022002
170456956.0000000000,602.2009277344,2.3297612667,30101022002
170457256.0000000000,642.9041748047,2.4404606819,30101022002
170457556.0000000000,611.5792846680,2.3523499966,30101022002
170457856.0000000000,620.7567749023,5.8458962440,30101022002
170460256.0000000000,589.8163452148,2.5949580669,30101022002
170460556.0000000000,569.8412475586,2.2428121567,30101022002
170460856.0000000000,521.9509887695,2.1140687466,30101022002
170461156.0000000000,514.9254760742,2.0832643509,30101022002
170461456.0000000000,504.0916137695,2.0539064407,30101022002
170461756.0000000000,511.4491882324,2.0766603947,30101022002
170462056.0000000000,496.3407897949,2.0294280052,30101022002
170462356.0000000000,502.1380920410,2.0540664196,30101022002
170462656.0000000000,504.9658203125,2.0644106865,30101022002
170462956.0000000000,527.2920532227,2.1161439419,30101022002
170463256.0000000000,548.8977661133,2.1776118279,30101022002
170463556.0000000000,529.9218750000,2.9787168503,30101022002
170465956.0000000000,545.0685424805,9.1635465622,30101022002
170466556.0000000000,502.0957641602,2.1303577423,30101022002
170466856.0000000000,466.1485595703,1.9416947365,30101022002
170467156.0000000000,499.3563537598,2.0389106274,30101022002
170467456.0000000000,492.3586730957,2.0166058540,30101022002
170467756.0000000000,505.9998168945,2.0548291206,30101022002
170468056.0000000000,514.0152587891,2.0819368362,30101022002
170468356.0000000000,501.4098815918,2.0463995934,30101022002
170468656.0000000000,488.8545837402,2.0079238415,30101022002
170468956.0000000000,499.9997558594,2.0364911556,30101022002
170469256.0000000000,498.5827941895,2.1814846992,30101022002
170471656.0000000000,643.1121215820,39.3612937927,30101022002
170471956.0000000000,520.2313232422,2.4027671814,30101022002
170472556.0000000000,529.6134033203,9.1766786575,30101022002
170472856.0000000000,556.7933959961,2.2325670719,30101022002
170473156.0000000000,566.7958984375,2.2291774750,30101022002
170473456.0000000000,570.6796875000,2.2379424572,30101022002
170473756.0000000000,537.0858154297,2.1442830563,30101022002
170474056.0000000000,564.4924926758,2.2362217903,30101022002
170474356.0000000000,521.5758666992,2.1019961834,30101022002
170474656.0000000000,559.3901977539,2.2074921131,30101022002
170474956.0000000000,535.4743652344,2.1362953186,30101022002
170475256.0000000000,510.7574462891,4.3919525146,30101022002
170477656.0000000000,492.1061706543,2.6699163914,30101022002
170477956.0000000000,498.7388305664,2.0563821793,30101022002
170478256.0000000000,481.8726196289,4.3494377136,30101022002
170478856.0000000000,506.9091186523,3.9240698814,30101022002
170479156.0000000000,513.3168945312,2.0834112167,30101022002
170479456.0000000000,512.4839477539,2.0746841431,30101022002
170479756.0000000000,514.0856323242,2.0801799297,30101022002
170480056.0000000000,512.5718994141,2.0840830803,30101022002
170480356.0000000000,535.8229370117,2.1398866177,30101022002
170480656.0000000000,583.2765502930,2.2700872421,30101022002
170480956.0000000000,582.4962768555,3.0448815823,30101022002
170483356.0000000000,516.2775878906,4.4645562172,30101022002
170483656.0000000000,517.4798583984,2.0860836506,30101022002
170483956.0000000000,493.2391357422,2.0211007595,30101022002
170484256.0000000000,485.8586120605,2.3996610641,30101022002
170485156.0000000000,461.6881408691,2.5494558811,30101022002
170485456.0000000000,469.9041137695,1.9506559372,30101022002
170485756.0000000000,485.0611877441,2.0016191006,30101022002
170486056.0000000000,475.3500671387,1.9704166651,30101022002
170486356.0000000000,463.4162292480,1.9343215227,30101022002
170486656.0000000000,471.5963745117,2.0438647270,30101022002
170489056.0000000000,487.5662841797,62.9449348450,30101022002
170489356.0000000000,479.7318725586,2.0887877941,30101022002
170489656.0000000000,485.9336242676,1.9936892986,30101022002
170489956.0000000000,466.5285949707,1.9430267811,30101022002
170490256.0000000000,457.8825988770,1.9298968315,30101022002
170490556.0000000000,470.0419006348,3.2490205765,30101022002
170491456.0000000000,437.1589965820,1.9278503656,30101022002
170491756.0000000000,426.6664123535,1.8358284235,30101022002
170492056.0000000000,427.2095336914,1.8283021450,30101022002
170492356.0000000000,431.8687133789,1.8434528112,30101022002
170492656.0000000000,428.9090270996,3.6119520664,30101022002
170495056.0000000000,451.1292724609,2.1658194065,30101022002
170495356.0000000000,442.5762634277,1.8679674864,30101022002
170495656.0000000000,432.7203979492,1.8453023434,30101022002
170495956.0000000000,436.1100463867,1.8488155603,30101022002
170496256.0000000000,431.5729980469,1.8391568661,30101022002
170496556.0000000000,425.4331359863,1.8480861187,30101022002
170496856.0000000000,419.6064147949,3.3463971615,30101022002
170497456.0000000000,395.7208251953,2.7682209015,30101022002
170497756.0000000000,405.0770874023,1.7778553963,30101022002
170498056.0000000000,410.1511840820,1.7817765474,30101022002
170498356.0000000000,411.2447814941,2.2810680866,30101022002
170500756.0000000000,409.7956237793,2.5722584724,30101022002
170501056.0000000000,410.0442199707,1.7729042768,30101022002
170501356.0000000000,411.2638244629,1.7778384686,30101022002
170501656.0000000000,421.1070556641,1.8070586920,30101022002
170501956.0000000000,434.4604797363,1.8462442160,30101022002
170502256.0000000000,439.3516235352,1.8573668003,30101022002
170502556.0000000000,412.8435974121,1.7846902609,30101022002
170502856.0000000000,408.7171325684,1.7882514000,30101022002
170503156.0000000000,426.9211730957,2.2207326889,30101022002
170503456.0000000000,443.0723571777,6.5258407593,30101022002
170503756.0000000000,432.6066284180,1.9239490032,30101022002
170504056.0000000000,432.4569702148,1.8817613125,30101022002
170506456.0000000000,459.0935363770,5.7224864960,30101022002
170506756.0000000000,465.9548950195,2.0275578499,30101022002
170507056.0000000000,461.7083435059,1.9233956337,30101022002
170507356.0000000000,444.7209472656,1.8740127087,30101022002
170507656.0000000000,451.9090881348,1.8955898285,30101022002
170507956.0000000000,448.8731689453,1.8863552809,30101022002
170508256.0000000000,470.9144897461,1.9523345232,30101022002
170508556.0000000000,467.8680419922,1.9440106153,30101022002
170508856.0000000000,469.9259643555,1.9522360563,30101022002
170509156.0000000000,463.9595947266,1.9444683790,30101022002
170509456.0000000000,450.0191650391,1.9408485889,30101022002
170509756.0000000000,465.2980957031,5.2980623245,30101022002
192884132.0000000000,414.0112609863,1.8153820038,90101020002
192884432.0000000000,416.0729370117,1.8173611164,90101020002
192884732.0000000000,440.8954772949,2.1618432999,90101020002
192885332.0000000000,404.2637939453,3.7693374157,90101020002
192885632.0000000000,416.9361267090,1.8247771263,90101020002
192885932.0000000000,416.0499267578,1.7993007898,90101020002
192886232.0000000000,401.9401550293,1.7595981359,90101020002
192886532.0000000000,398.7855529785,1.7512897253,90101020002
192886832.0000000000,391.8535156250,1.7327649593,90101020002
192887132.0000000000,416.5561523438,1.8103747368,90101020002
192887432.0000000000,394.8100585938,5.0541152954,90101020002
192889832.0000000000,385.4408874512,2.1119408607,90101020002
192890132.0000000000,384.6990966797,1.7196655273,90101020002
192890432.0000000000,396.6390686035,1.7447587252,90101020002
192890732.0000000000,389.8755493164,1.7263563871,90101020002
192891032.0000000000,370.9143371582,1.6953535080,90101020002
192891332.0000000000,373.2606811523,1.7836163044,90101020002
192891632.0000000000,389.8248901367,1.7767372131,90101020002
192891932.0000000000,384.5804443359,1.7083021402,90101020002
192892232.0000000000,364.1112365723,1.6447566748,90101020002
192892532.0000000000,376.4775390625,1.6808869839,90101020002
192892832.0000000000,367.8233947754,1.6578285694,90101020002
192893132.0000000000,360.7333374023,2.4109530449,90101020002
192895532.0000000000,361.6096191406,2.8833928108,90101020002
192895832.0000000000,360.2474060059,1.6492062807,90101020002
192896132.0000000000,373.9923095703,1.6781541109,90101020002
192896432.0000000000,388.9569396973,1.7218571901,90101020002
192896732.0000000000,376.0727233887,1.6867610216,90101020002
192897032.0000000000,399.1189880371,1.7567503452,90101020002
192897332.0000000000,389.7154235840,1.7210906744,90101020002
192897632.0000000000,357.6837463379,1.6341177225,90101020002
192897932.0000000000,399.6635131836,1.7616550922,90101020002
192898232.0000000000,407.9204711914,1.7794845104,90101020002
192898532.0000000000,358.5645446777,1.6303607225,90101020002
192898832.0000000000,362.4992370605,1.9246165752,90101020002
192901532.0000000000,332.7568664551,1.5767122507,90101020002
192901832.0000000000,339.3018188477,1.5741387606,90101020002
192902132.0000000000,363.1818237305,1.6408189535,90101020002
192902432.0000000000,359.6289062500,1.6367902756,90101020002
192902732.0000000000,364.8115539551,1.6519324780,90101020002
192903032.0000000000,373.6356506348,1.6707180738,90101020002
192903332.0000000000,379.8880920410,1.6920533180,90101020002
192903632.0000000000,372.9851379395,1.6696180105,90101020002
192903932.0000000000,365.1622619629,1.6500802040,90101020002
192904232.0000000000,369.9509887695,1.6686820984,90101020002
192904532.0000000000,371.0697326660,1.6866427660,90101020002
192904832.0000000000,350.6565856934,5.6791667938,90101020002
192907232.0000000000,372.0303039551,2.0942003727,90101020002
192907532.0000000000,372.9591979980,1.6844286919,90101020002
192907832.0000000000,394.4929809570,1.7332528830,90101020002
192908132.0000000000,392.4741821289,1.7292600870,90101020002
192908432.0000000000,403.2619323730,1.7677443027,90101020002
192908732.0000000000,415.5905456543,1.8019274473,90101020002
192909032.0000000000,418.8200988770,1.8079174757,90101020002
192909332.0000000000,409.9068298340,1.7846890688,90101020002
192909632.0000000000,399.8405151367,1.7527151108,90101020002
192909932.0000000000,385.3322753906,1.7095128298,90101020002
192910232.0000000000,401.6422729492,1.7669246197,90101020002
192910532.0000000000,387.6928710938,2.6084957123,90101020002
192912932.0000000000,368.4542541504,3.0072884560,90101020002
192913232.0000000000,381.9415283203,1.7146104574,90101020002
192913532.0000000000,393.6477355957,1.7347701788,90101020002
192913832.0000000000,381.6505126953,1.6956288815,90101020002
192914132.0000000000,395.8812866211,1.7427481413,90101020002
192914432.0000000000,402.5121459961,1.7630637884,90101020002
192914732.0000000000,420.1288757324,1.8090687990,90101020002
192915032.0000000000,425.9357910156,1.8295899630,90101020002
192915332.0000000000,408.0070190430,1.7770564556,90101020002
192915632.0000000000,390.2119140625,1.7263180017,90101020002
192915932.0000000000,377.4753417969,1.6861144304,90101020002
192916232.0000000000,387.2089843750,1.9600476027,90101020002
192918932.0000000000,385.0531005859,1.7526358366,90101020002
192919232.0000000000,399.9259033203,1.7630037069,90101020002
192919532.0000000000,385.5458984375,1.7100627422,90101020002
192919832.0000000000,410.7481994629,1.7883882523,90101020002
192920132.0000000000,414.4228515625,1.8000545502,90101020002
192920432.0000000000,397.7358703613,1.7423354387,90101020002
192920732.0000000000,405.6026916504,1.7698792219,90101020002
192921032.0000000000,405.9445190430,1.7715440989,90101020002
192921332.0000000000,408.0152587891,1.7777400017,90101020002
192921632.0000000000,416.4165649414,1.8067643642,90101020002
192921932.0000000000,415.1548461914,1.8820409775,90101020002
192922232.0000000000,432.5786437988,4.6590900421,90101020002
202085465.0000000000,323.5375976562,1.5728466511,30002150002
202085765.0000000000,338.8959045410,1.5773917437,30002150002
202086065.0000000000,345.2530822754,1.5962367058,30002150002
202086365.0000000000,352.8669128418,1.6208579540,30002150002
202086665.0000000000,332.6476135254,1.5588394403,30002150002
202086965.0000000000,352.3337097168,1.6180347204,30002150002
202087265.0000000000,365.1956481934,1.6489069462,30002150002
202087565.0000000000,364.0369262695,1.6528066397,30002150002
202087865.0000000000,355.1835937500,1.6230295897,30002150002
202088165.0000000000,350.8019714355,1.6130511761,30002150002
202088465.0000000000,360.9724121094,2.5396249294,30002150002
202091465.0000000000,364.8451843262,2.4425070286,30002150002
202091765.0000000000,363.4191589355,1.6553294659,30002150002
202092065.0000000000,361.9755554199,1.6456792355,30002150002
202092365.0000000000,351.4370727539,1.6124100685,30002150002
202092665.0000000000,356.8499450684,1.6274234056,30002150002
202092965.0000000000,371.2444458008,1.6652486324,30002150002
202093265.0000000000,372.6948852539,1.6783069372,30002150002
202093565.0000000000,368.2721252441,1.6700335741,30002150002
202093865.0000000000,367.3389282227,1.6655020714,30002150002
202094165.0000000000,374.3931579590,1.9698456526,30002150002
202096565.0000000000,388.9859313965,4.6640148163,30002150002
202096865.0000000000,379.8338317871,1.7166858912,30002150002
202097165.0000000000,393.9721679688,1.9210033417,30002150002
202097465.0000000000,377.5712585449,2.8320076466,30002150002
202097765.0000000000,342.9800720215,1.6388888359,30002150002
202098065.0000000000,350.9239196777,1.6128498316,30002150002
202098365.0000000000,303.7241821289,1.4670673609,30002150002
202098665.0000000000,325.7630615234,1.5306521654,30002150002
202098965.0000000000,331.1927185059,1.5479542017,30002150002
202099265.0000000000,329.1116943359,1.5503271818,30002150002
202099565.0000000000,309.1821594238,1.4893229008,30002150002
202099865.0000000000,336.7734985352,1.5707515478,30002150002
202100165.0000000000,328.7782592773,5.8662872314,30002150002
202102565.0000000000,352.2286376953,1.8066097498,30002150002
202102865.0000000000,368.0747070312,1.6648865938,30002150002
202103165.0000000000,353.9538574219,1.6208883524,30002150002
202103465.0000000000,337.2728576660,1.5831413269,30002150002
202103765.0000000000,305.4012756348,1.5055172443,30002150002
202104065.0000000000,289.9682312012,1.4305894375,30002150002
202104365.0000000000,324.9736938477,1.5315049887,30002150002
202104665.0000000000,327.5067138672,1.5335209370,30002150002
202104965.0000000000,332.3285522461,1.5619977713,30002150002
202105265.0000000000,351.3527832031,1.6192297935,30002150002
202105565.0000000000,344.4209594727,1.5948194265,30002150002
202105865.0000000000,367.6869506836,2.5548865795,30002150002
202108265.0000000000,374.3238220215,2.4802393913,30002150002
202108565.0000000000,384.9623413086,1.7162934542,30002150002
202108865.0000000000,378.7205810547,1.6979382038,30002150002
202109165.0000000000,380.6876220703,1.7039767504,30002150002
202109465.0000000000,363.2225341797,1.6507571936,30002150002
202109765.0000000000,362.8209228516,1.6487495899,30002150002
202110065.0000000000,356.3518981934,1.6357190609,30002150002
202110365.0000000000,360.4370727539,1.6393709183,30002150002
202110665.0000000000,360.0771789551,1.6423438787,30002150002
202110965.0000000000,372.7307128906,1.6855211258,30002150002
202111265.0000000000,369.4421691895,1.6743481159,30002150002
202111565.0000000000,399.8557128906,2.0108282566,30002150002
202113965.0000000000,376.4013977051,4.7257022858,30002150002
202114265.0000000000,364.7416687012,1.6567436457,30002150002
202114565.0000000000,374.3607788086,1.6841179132,30002150002
202114865.0000000000,361.0838928223,1.6450686455,30002150002
202115165.0000000000,357.4517517090,1.6331396103,30002150002
202115465.0000000000,358.2093200684,1.6402810812,30002150002
202115765.0000000000,338.5321655273,1.5753138065,30002150002
202116065.0000000000,331.9415283203,1.5526297092,30002150002
202116365.0000000000,334.6056823730,1.5635508299,30002150002
202116665.0000000000,318.0246887207,1.5175446272,30002150002
202116965.0000000000,332.6029357910,1.5598260164,30002150002
202117265.0000000000,335.3548889160,1.5647928715,30002150002
202117565.0000000000,317.1623229980,6.4233021736,30002150002
202119965.0000000000,365.1574096680,1.8581974506,30002150002
202120265.0000000000,340.1333007812,1.5781918764,30002150002
202120565.0000000000,337.5658874512,1.5689254999,30002150002
202120865.0000000000,303.8667297363,1.4678466320,30002150002
202121165.0000000000,321.1658020020,1.5212664604,30002150002
202121465.0000000000,327.0612182617,1.5402914286,30002150002
202121765.0000000000,337.1950073242,1.5741155148,30002150002
202122065.0000000000,324.5939941406,1.5258489847,30002150002
202122365.0000000000,326.6855468750,1.5489847660,30002150002
202122665.0000000000,330.6358032227,1.5689357519,30002150002
202122965.0000000000,338.4044494629,1.5771486759,30002150002
202123265.0000000000,335.5393676758,2.4338676929,30002150002
202125665.0000000000,338.3992919922,2.3326091766,30002150002
202125965.0000000000,321.9591979980,1.5180702209,30002150002
202126265.0000000000,308.2960205078,1.4797025919,30002150002
202126565.0000000000,311.9328918457,1.4899048805,30002150002
202126865.0000000000,306.7005920410,1.4756556749,30002150002
202127165.0000000000,288.1553039551,1.4204095602,30002150002
202127465.0000000000,288.3950805664,1.4196001291,30002150002
202127765.0000000000,324.1692810059,1.5319578648,30002150002
202128065.0000000000,305.5869750977,1.4734573364,30002150002
202128365.0000000000,305.0501708984,1.4781717062,30002150002
202128665.0000000000,288.4475097656,1.4876956940,30002150002
202128965.0000000000,292.9934082031,1.6892850399,30002150002
202131365.0000000000,325.8688659668,4.3589024544,30002150002
202131665.0000000000,306.9797058105,1.4713456631,30002150002
202131965.0000000000,270.5595397949,1.3618431091,30002150002
202132265.0000000000,259.4919433594,1.3307799101,30002150002
202132565.0000000000,271.0663146973,1.3690093756,30002150002
202132865.0000000000,304.1086120605,1.4676363468,30002150002
202133165.0000000000,284.4320068359,1.4125075340,30002150002
202133465.0000000000,276.1902770996,1.3811120987,30002150002
202133765.0000000000,233.8380279541,1.2482117414,30002150002
202134065.0000000000,287.3564147949,1.4274944067,30002150002
202134365.0000000000,311.1909179688,1.4946684837,30002150002
202134665.0000000000,282.3154602051,1.5789595842,30002150002
202137365.0000000000,390.7536010742,1.9506950378,30002150002
202137665.0000000000,416.6748962402,1.8141632080,30002150002
202137965.0000000000,398.1722717285,1.7628104687,30002150002
202138265.0000000000,388.1604003906,1.7258720398,30002150002
202138565.0000000000,389.7348632812,1.7319228649,30002150002
202138865.0000000000,386.5992431641,1.7272191048,30002150002
202139165.0000000000,390.2899169922,1.7349656820,30002150002
202139465.0000000000,395.0251464844,1.7440384626,30002150002
202139765.0000000000,429.9149475098,1.8603453636,30002150002
202140065.0000000000,435.9338378906,1.8797467947,30002150002
202140365.0000000000,402.9939880371,1.7745783329,30002150002
202140665.0000000000,380.1201477051,2.8517873287,30002150002
202143065.0000000000,490.7629089355,3.0219762325,30002150002
202143365.0000000000,455.5257873535,1.9276218414,30002150002
202143665.0000000000,416.5639343262,1.8104701042,30002150002
202143965.0000000000,422.6043701172,1.8306221962,30002150002
202144265.0000000000,424.8520507812,1.8403452635,30002150002
202144565.0000000000,375.4527587891,1.6889370680,30002150002
202144865.0000000000,370.0689392090,1.6749922037,30002150002
202145165.0000000000,341.1495361328,1.5794759989,30002150002
