MET,RATE,ERROR,OBSID
150190673.0000000000,85.8561782837,4.1451768875,30001011009
150193073.0000000000,84.9521942139,1.0347561836,30001011009
150193373.0000000000,94.3933334351,0.9242147803,30001011009
150193673.0000000000,112.0507583618,1.0369206667,30001011009
150193973.0000000000,92.1213684082,0.8987318277,30001011009
150194273.0000000000,84.8780288696,0.8596205711,30001011009
150194573.0000000000,82.9346771240,0.8461827040,30001011009
150194873.0000000000,60.5248756409,0.6860160232,30001011009
150195173.0000000000,62.1822967529,0.6984747648,30001011009
150195473.0000000000,55.7387504578,0.6559506059,30001011009
150195773.0000000000,69.2139511108,0.7609269619,30001011009
150196073.0000000000,64.1432952881,0.7296084762,30001011009
150196373.0000000000,62.1608619690,1.1279439926,30001011009
150198773.0000000000,61.0568771362,1.1698731184,30001011009
150199073.0000000000,75.0463256836,0.7923640013,30001011009
150199373.0000000000,82.8231277466,0.8456382155,30001011009
150199673.0000000000,73.8467864990,0.7889059782,30001011009
150199973.0000000000,90.1628723145,0.9004188776,30001011009
150200273.0000000000,115.9190521240,1.0742102861,30001011009
150200573.0000000000,107.7207183838,1.0144826174,30001011009
150200873.0000000000,85.7885742188,0.8665418029,30001011009
150201173.0000000000,81.4720916748,0.8414893746,30001011009
150201473.0000000000,77.0748901367,0.8133185506,30001011009
150201773.0000000000,102.3068084717,1.0001722574,30001011009
150202073.0000000000,102.2010498047,1.5428087711,30001011009
159324769.0000199974,186.1704406738,1.4789754152,30001011011
159325069.0000199974,182.6262207031,1.4224257469,30001011011
159325369.0000199974,173.0007629395,1.3638566732,30001011011
159325669.0000199974,174.8739471436,1.3643264771,30001011011
159325969.0000199974,162.7740020752,1.2770105600,30001011011
159326269.0000199974,163.9443817139,1.2801991701,30001011011
159326569.0000199974,163.3197174072,1.2724094391,30001011011
159326869.0000199974,178.4942626953,1.3706727028,30001011011
159327169.0000199974,178.6277770996,1.3715547323,30001011011
159327469.0000199974,179.0816497803,1.3701157570,30001011011
159327769.0000199974,182.6889190674,2.9981462955,30001011011
159330469.0000199974,144.4912872314,1.5386404991,30001011011
159330769.0000199974,153.1981964111,1.2240718603,30001011011
159331069.0000199974,149.5889129639,1.2047955990,30001011011
159331369.0000199974,151.2346649170,1.2109644413,30001011011
159331669.0000199974,158.6935424805,1.2378036976,30001011011
159331969.0000199974,148.6188964844,1.1748688221,30001011011
159332269.0000199974,143.8825531006,1.1469932795,30001011011
159332569.0000199974,138.5932922363,1.1229670048,30001011011
159332869.0000199974,146.8702087402,1.1632882357,30001011011
159333169.0000199974,136.6830291748,1.1073980331,30001011011
159333469.0000199974,140.1374206543,1.4916230440,30001011011
159336169.0000199974,111.5376358032,1.9892616272,30001011011
159336469.0000199974,115.5137939453,0.9922219515,30001011011
159336769.0000199974,117.3408432007,1.0002325773,30001011011
159337069.0000199974,119.7986221313,1.0103640556,30001011011
159337369.0000199974,119.4031906128,1.0044676065,30001011011
159337669.0000199974,116.5527038574,0.9871870279,30001011011
159337969.0000199974,113.5398025513,0.9706687927,30001011011
159338269.0000199974,110.4039916992,0.9533862472,30001011011
159338569.0000199974,114.0382080078,0.9779981971,30001011011
159338869.0000199974,111.5094375610,0.9578394294,30001011011
159339169.0000199974,113.7743530273,1.0167593956,30001011011
159342169.0000199974,109.9971923828,1.0004278421,30001011011
159342469.0000199974,110.2981567383,0.9422417879,30001011011
159342769.0000199974,115.9404525757,0.9698877931,30001011011
159343069.0000199974,115.6285934448,0.9689680338,30001011011
159343369.0000199974,114.5565567017,0.9595051408,30001011011
159343669.0000199974,115.1926193237,0.9583481550,30001011011
159343969.0000199974,111.8759078979,0.9440729618,30001011011
159344269.0000199974,110.2025833130,0.9386134148,30001011011
159344569.0000199974,108.8699264526,0.9288273454,30001011011
159344869.0000199974,112.2368392944,0.9476079345,30001011011
159345169.0000199974,112.5856704712,1.7195638418,30001011011
159347869.0000199974,116.1383285522,1.3640053272,30001011011
159348169.0000199974,122.6523056030,1.0188369751,30001011011
159348469.0000199974,122.6662826538,1.0157577991,30001011011
159348769.0000199974,121.8500366211,1.0116255283,30001011011
159349069.0000199974,122.8336257935,1.0204982758,30001011011
159349369.0000199974,113.5826873779,0.9570721388,30001011011
159349669.0000199974,112.6789474487,0.9516469240,30001011011
159349969.0000199974,115.7893905640,0.9716223478,30001011011
159350269.0000199974,121.3254547119,1.0088297129,30001011011
159350569.0000199974,116.0223159790,0.9811466336,30001011011
159350869.0000199974,121.3181762695,1.2629852295,30001011011
159353869.0000199974,133.3443756104,1.2973369360,30001011011
159354169.0000199974,140.4611206055,1.1341272593,30001011011
159354469.0000199974,133.5842437744,1.0846990347,30001011011
159354769.0000199974,133.2606964111,1.0814698935,30001011011
159355069.0000199974,143.1202545166,1.1423707008,30001011011
159355369.0000199974,139.7602233887,1.1221807003,30001011011
159355669.0000199974,132.7912292480,1.0828497410,30001011011
159355969.0000199974,129.9677429199,1.0691124201,30001011011
159356269.0000199974,132.8583526611,1.0846103430,30001011011
159356569.0000199974,146.4096069336,1.1886049509,30001011011
159356869.0000199974,148.6180114746,13.1379137039,30001011011
159359569.0000199974,139.7630615234,1.2611696720,30001011011
159359869.0000199974,151.8556671143,1.2577135563,30001011011
159360169.0000199974,146.2909698486,1.1938657761,30001011011
159360469.0000199974,156.7518157959,1.2295559645,30001011011
159360769.0000199974,164.9178619385,1.2807779312,30001011011
159361069.0000199974,158.0567169189,1.2367514372,30001011011
159361369.0000199974,154.9974670410,1.2198531628,30001011011
159361669.0000199974,146.5815124512,1.1666880846,30001011011
159361969.0000199974,147.1851501465,1.1742311716,30001011011
159362269.0000199974,144.0993041992,1.1527070999,30001011011
159362569.0000199974,147.5352630615,2.0258312225,30001011011
159365269.0000199974,158.1109161377,1.8198238611,30001011011
159365569.0000199974,155.7832794189,1.2201325893,30001011011
159365869.0000199974,151.2624206543,1.1873744726,30001011011
159366169.0000199974,158.9394683838,1.2368699312,30001011011
159366469.0000199974,159.5352020264,1.2410224676,30001011011
159366769.0000199974,158.4657592773,1.2302588224,30001011011
159367069.0000199974,152.2740173340,1.2005274296,30001011011
159367369.0000199974,158.5054168701,1.2428284883,30001011011
159367669.0000199974,158.6095886230,1.2452874184,30001011011
159367969.0000199974,154.3844451904,1.2233964205,30001011011
159368269.0000199974,148.4369812012,1.3994776011,30001011011
159370969.0000199974,145.8260650635,3.7603437901,30001011011
159371269.0000199974,155.6408233643,1.2308546305,30001011011
159371569.0000199974,157.7006530762,1.2380633354,30001011011
159371869.0000199974,150.3163452148,1.1942982674,30001011011
159372169.0000199974,162.9131469727,1.2723963261,30001011011
159372469.0000199974,150.5792388916,1.1929955482,30001011011
159372769.0000199974,147.4716644287,1.1788794994,30001011011
159373069.0000199974,146.5840606689,1.1693307161,30001011011
159373369.0000199974,139.4424743652,1.1259438992,30001011011
159373669.0000199974,142.7863311768,1.1482253075,30001011011
159373969.0000199974,150.2421264648,1.2051521540,30001011011
159374269.0000199974,179.5539550781,5.0329933167,30001011011
159376969.0000199974,147.8857269287,1.3754876852,30001011011
159377269.0000199974,146.3909606934,1.1859626770,30001011011
159377569.0000199974,151.0304412842,1.2115662098,30001011011
159377869.0000199974,146.2446594238,1.1762950420,30001011011
159378169.0000199974,152.6211395264,1.2152717113,30001011011
159378469.0000199974,153.1623840332,1.2133045197,30001011011
159378769.0000199974,155.9457550049,1.2349768877,30001011011
159379069.0000199974,153.4963226318,1.2236670256,30001011011
159379369.0000199974,170.9202728271,1.3231976032,30001011011
159379669.0000199974,179.0365905762,1.3791581392,30001011011
159379969.0000199974,168.7026367188,2.0279760361,30001011011
159382669.0000199974,139.9375762939,1.8289602995,30001011011
159382969.0000199974,142.5848236084,1.1445614100,30001011011
159383269.0000199974,141.0947723389,1.1324033737,30001011011
159383569.0000199974,150.2104797363,1.1895364523,30001011011
159383869.0000199974,151.3796386719,1.1962846518,30001011011
159384169.0000199974,142.9278259277,1.1437125206,30001011011
159384469.0000199974,137.6241302490,1.1102750301,30001011011
159384769.0000199974,136.0730133057,1.1063860655,30001011011
159385069.0000199974,142.9683532715,1.1692662239,30001011011
159385369.0000199974,143.7511291504,1.1613978148,30001011011
159385669.0000199974,152.8471069336,1.3825653791,30001011011
159388369.0000199974,138.9915924072,4.5850472450,30001011011
159388669.0000199974,135.1373901367,1.1239387989,30001011011
159388969.0000199974,135.9874725342,1.6674959660,30001011011
170442856.0000000000,155.1601409912,1.1539062262,30101022002
170443156.0000000000,149.1403656006,1.1106746197,30101022002
170443456.0000000000,149.9834136963,1.1236114502,30101022002
170443756.0000000000,157.6974639893,1.1666668653,30101022002
170444056.0000000000,153.1969604492,1.1423587799,30101022002
170444356.0000000000,156.3117980957,1.1629695892,30101022002
170444656.0000000000,161.6501464844,1.1957036257,30101022002
170444956.0000000000,173.0242309570,1.2591300011,30101022002
170445256.0000000000,170.1833953857,1.2403401136,30101022002
170445556.0000000000,165.9546051025,1.2063082457,30101022002
170445856.0000000000,170.9832153320,1.2313617468,30101022002
170446156.0000000000,178.9410705566,1.8971304893,30101022002
170448556.0000000000,162.9296417236,1.7803189754,30101022002
170448856.0000000000,164.3051605225,1.2034200430,30101022002
170449156.0000000000,164.7057189941,1.2096527815,30101022002
170449456.0000000000,165.2018585205,1.2128618956,30101022002
170449756.0000000000,161.7482757568,1.1906077862,30101022002
170450056.0000000000,165.6661682129,1.2146775723,30101022002
170450356.0000000000,161.4886474609,1.1971678734,30101022002
170450656.0000000000,157.4453582764,1.1718704700,30101022002
170450956.0000000000,156.6287994385,1.1680375338,30101022002
170451256.0000000000,164.1954803467,1.1977703571,30101022002
170451556.0000000000,164.9154663086,1.2036259174,30101022002
170451856.0000000000,172.8320617676,1.3680810928,30101022002
170454256.0000000000,166.1031341553,3.4300999641,30101022002
170454556.0000000000,167.3779144287,1.2360181808,30101022002
170454856.0000000000,160.8476409912,1.1811910868,30101022002
170455156.0000000000,170.0852813721,1.2277358770,30101022002
170455456.0000000000,176.2425079346,1.2678723335,30101022002
170455756.0000000000,168.5876464844,1.2233474255,30101022002
170456056.0000000000,172.7339172363,1.2471669912,30101022002
170456356.0000000000,169.9862976074,1.2358444929,30101022002
170456656.0000000000,174.1001586914,1.2639141083,30101022002
170456956.0000000000,174.4779815674,1.2539477348,30101022002
170457256.0000000000,184.3052978516,1.3068108559,30101022002
170457556.0000000000,178.2099609375,1.2698366642,30101022002
170457856.0000000000,187.2954254150,3.2114949226,30101022002
170460256.0000000000,176.7484588623,1.4206273556,30101022002
170460556.0000000000,169.5530090332,1.2233450413,30101022002
170460856.0000000000,160.1915130615,1.1709852219,30101022002
170461156.0000000000,154.7957305908,1.1425750256,30101022002
170461456.0000000000,155.7457885742,1.1417486668,30101022002
170461756.0000000000,157.4378509521,1.1520947218,30101022002
170462056.0000000000,152.5211486816,1.1250551939,30101022002
170462356.0000000000,152.5792236328,1.1321902275,30101022002
170462656.0000000000,156.3944549561,1.1487228870,30101022002
170462956.0000000000,160.6168975830,1.1679716110,30101022002
170463256.0000000000,166.2329711914,1.1985272169,30101022002
170463556.0000000000,161.9751892090,1.6473093033,30101022002
170465956.0000000000,156.9921112061,4.9248766899,30101022002
170466556.0000000000,153.6915588379,1.1787580252,30101022002
170466856.0000000000,144.8683929443,1.0829315186,30101022002
170467156.0000000000,152.1841125488,1.1253139973,30101022002
170467456.0000000000,152.3049468994,1.1214925051,30101022002
170467756.0000000000,152.4800415039,1.1281404495,30101022002
170468056.0000000000,153.0834045410,1.1359550953,30101022002
170468356.0000000000,153.0308685303,1.1306813955,30101022002
170468656.0000000000,151.6103668213,1.1182924509,30101022002
170468956.0000000000,152.6544647217,1.1254999638,30101022002
170469256.0000000000,151.8904724121,1.2044188976,30101022002
170471656.0000000000,167.9753723145,20.0786495209,30101022002
170471956.0000000000,156.5054016113,1.3180840015,30101022002
170472556.0000000000,152.7611389160,4.9305038452,30101022002
170472856.0000000000,163.7093811035,1.2108633518,30101022002
170473156.0000000000,166.8991394043,1.2095959187,30101022002
170473456.0000000000,168.6705474854,1.2166616917,30101022002
170473756.0000000000,160.4046478271,1.1718431711,30101022002
170474056.0000000000,167.5189056396,1.2185040712,30101022002
170474356.0000000000,153.9692230225,1.1420217752,30101022002
170474656.0000000000,166.2493591309,1.2036459446,30101022002
170474956.0000000000,161.3719940186,1.1730610132,30101022002
170475256.0000000000,154.8327941895,2.4183468819,30101022002
170477656.0000000000,152.3713836670,1.4854264259,30101022002
170477956.0000000000,152.8888549805,1.1386590004,30101022002
170478256.0000000000,148.9789428711,2.4191162586,30101022002
170478856.0000000000,152.7209014893,2.1541783810,30101022002
170479156.0000000000,155.5631408691,1.1469730139,30101022002
170479456.0000000000,157.3246765137,1.1495041847,30101022002
170479756.0000000000,151.1063995361,1.1281497478,30101022002
170480056.0000000000,153.9811706543,1.1422863007,30101022002
170480356.0000000000,159.5072021484,1.1673831940,30101022002
170480656.0000000000,171.7339324951,1.2318427563,30101022002
170480956.0000000000,170.5408172607,1.6481063366,30101022002
170483356.0000000000,159.5638427734,2.4825510979,30101022002
170483656.0000000000,156.7270965576,1.1481432915,30101022002
170483956.0000000000,152.0821380615,1.1229888201,30101022002
170484256.0000000000,149.1885986328,1.3299502134,30101022002
170485156.0000000000,143.0761718750,1.4197278023,30101022002
170485456.0000000000,143.4216918945,1.0777883530,30101022002
170485756.0000000000,147.8504791260,1.1051646471,30101022002
170486056.0000000000,145.6293792725,1.0907579660,30101022002
170486356.0000000000,142.6149597168,1.0734258890,30101022002
170486656.0000000000,144.8131713867,1.1327725649,30101022002
170489056.0000000000,138.0403137207,33.4799003601,30101022002
170489356.0000000000,148.8040008545,1.1631711721,30101022002
170489656.0000000000,147.6835632324,1.0993126631,30101022002
170489956.0000000000,145.9920196533,1.0870145559,30101022002
170490256.0000000000,142.3674316406,1.0765601397,30101022002
170490556.0000000000,144.8168334961,1.8043845892,30101022002
170491456.0000000000,137.4427032471,1.0813636780,30101022002
170491756.0000000000,134.2856292725,1.0300672054,30101022002
170492056.0000000000,133.2771759033,1.0213984251,30101022002
170492356.0000000000,136.6586303711,1.0370805264,30101022002
170492656.0000000000,140.8144378662,2.0706043243,30101022002
170495056.0000000000,140.3657989502,1.2084609270,30101022002
170495356.0000000000,139.9349365234,1.0506531000,30101022002
170495656.0000000000,139.5469055176,1.0480577946,30101022002
170495956.0000000000,137.7968139648,1.0395209789,30101022002
170496256.0000000000,135.1786956787,1.0296266079,30101022002
170496556.0000000000,134.4831390381,1.0394985676,30101022002
170496856.0000000000,130.2906188965,1.8674011230,30101022002
170497456.0000000000,126.2212142944,1.5638426542,30101022002
170497756.0000000000,131.7633056641,1.0142980814,30101022002
170498056.0000000000,131.4356079102,1.0085735321,30101022002
170498356.0000000000,134.1048583984,1.3029339314,30101022002
170500756.0000000000,133.3269958496,1.4676921368,30101022002
170501056.0000000000,134.4634704590,1.0154323578,30101022002
170501356.0000000000,135.1449127197,1.0193212032,30101022002
170501656.0000000000,136.1216125488,1.0276823044,30101022002
170501956.0000000000,137.7149353027,1.0396342278,30101022002
170502256.0000000000,138.6963043213,1.0438423157,30101022002
170502556.0000000000,132.8070678711,1.0126297474,30101022002
170502856.0000000000,132.2898254395,1.0174531937,30101022002
170503156.0000000000,133.6530914307,1.2432054281,30101022002
170503456.0000000000,137.8860778809,3.6404881477,30101022002
170503756.0000000000,135.1542968750,1.0754477978,30101022002
170504056.0000000000,135.7824096680,1.0545456409,30101022002
170506456.0000000000,146.2315063477,3.2296814919,30101022002
170506756.0000000000,147.4068298340,1.1408969164,30101022002
170507056.0000000000,144.8999328613,1.0773856640,30101022002
170507356.0000000000,142.6490173340,1.0618270636,30101022002
170507656.0000000000,142.0788269043,1.0629750490,30101022002
170507956.0000000000,141.8648681641,1.0606162548,30101022002
170508256.0000000000,146.6210632324,1.0895233154,30101022002
170508556.0000000000,145.9661102295,1.0862820148,30101022002
170508856.0000000000,145.4156494141,1.0863567591,30101022002
170509156.0000000000,144.9352874756,1.0872036219,30101022002
170509456.0000000000,143.4945831299,1.0960819721,30101022002
170509756.0000000000,144.9855346680,2.9564509392,30101022002
192884132.0000000000,182.2036743164,1.2042260170,90101020002
192884432.0000000000,182.5153350830,1.2037152052,90101020002
192884732.0000000000,191.4681854248,1.4240305424,90101020002
192885332.0000000000,176.8590240479,2.4938280582,90101020002
192885632.0000000000,185.7316284180,1.2181767225,90101020002
192885932.0000000000,180.9174041748,1.1865534782,90101020002
192886232.0000000000,176.4712219238,1.1660898924,90101020002
192886532.0000000000,176.9118041992,1.1663050652,90101020002
192886832.0000000000,170.4998779297,1.1426655054,90101020002
192887132.0000000000,182.2747192383,1.1976890564,90101020002
192887432.0000000000,175.8429870605,3.3729879856,90101020002
192889832.0000000000,168.4218902588,1.3953427076,90101020002
192890132.0000000000,168.3078155518,1.1372603178,90101020002
192890432.0000000000,175.7186584473,1.1612944603,90101020002
192890732.0000000000,173.4640960693,1.1516213417,90101020002
192891032.0000000000,166.2152099609,1.1351730824,90101020002
192891332.0000000000,169.7615203857,1.2032784224,90101020002
192891632.0000000000,173.1140441895,1.1841419935,90101020002
192891932.0000000000,169.1434326172,1.1329782009,90101020002
192892232.0000000000,161.7303619385,1.0960733891,90101020002
192892532.0000000000,163.9383544922,1.1089694500,90101020002
192892832.0000000000,161.5541076660,1.0987536907,90101020002
192893132.0000000000,158.5485687256,1.5974829197,90101020002
192895532.0000000000,159.0937347412,1.9123226404,90101020002
192895832.0000000000,155.0683746338,1.0815327168,90101020002
192896132.0000000000,166.1192626953,1.1185026169,90101020002
192896432.0000000000,174.4163513184,1.1529611349,90101020002
192896732.0000000000,164.9831237793,1.1175253391,90101020002
192897032.0000000000,179.3318328857,1.1777116060,90101020002
192897332.0000000000,174.1091766357,1.1503689289,90101020002
192897632.0000000000,160.1930541992,1.0935310125,90101020002
192897932.0000000000,179.5818634033,1.1806722879,90101020002
192898232.0000000000,184.4359893799,1.1964366436,90101020002
192898532.0000000000,162.7068481445,1.0984001160,90101020002
192898832.0000000000,168.0602416992,1.3102749586,90101020002
192901532.0000000000,144.4200897217,1.0386686325,90101020002
192901832.0000000000,149.3229675293,1.0444123745,90101020002
192902132.0000000000,162.9071655273,1.0989831686,90101020002
192902432.0000000000,165.9499969482,1.1121395826,90101020002
192902732.0000000000,163.4360198975,1.1059654951,90101020002
192903032.0000000000,164.6837158203,1.1087340117,90101020002
192903332.0000000000,169.1841735840,1.1292697191,90101020002
192903632.0000000000,164.5009307861,1.1089074612,90101020002
192903932.0000000000,162.0170440674,1.0991084576,90101020002
192904232.0000000000,166.4019165039,1.1190681458,90101020002
192904532.0000000000,164.7224273682,1.1235986948,90101020002
192904832.0000000000,157.5108337402,3.8059096336,90101020002
192907232.0000000000,161.5146636963,1.3794742823,90101020002
192907532.0000000000,164.4446716309,1.1183282137,90101020002
192907832.0000000000,170.3706054688,1.1388573647,90101020002
192908132.0000000000,171.2510681152,1.1421903372,90101020002
192908432.0000000000,178.1497802734,1.1751374006,90101020002
192908732.0000000000,187.6928253174,1.2111095190,90101020002
192909032.0000000000,185.1882629395,1.2021549940,90101020002
192909332.0000000000,182.0023803711,1.1896309853,90101020002
192909632.0000000000,176.2830047607,1.1646195650,90101020002
192909932.0000000000,171.3258361816,1.1400077343,90101020002
192910232.0000000000,177.7847900391,1.1753586531,90101020002
192910532.0000000000,170.6176147461,1.7298935652,90101020002
192912932.0000000000,159.4851226807,1.9784109592,90101020002
192913232.0000000000,164.3129119873,1.1243740320,90101020002
192913532.0000000000,173.2081756592,1.1507978439,90101020002
192913832.0000000000,168.8753967285,1.1277559996,90101020002
192914132.0000000000,173.8236083984,1.1546487808,90101020002
192914432.0000000000,176.8764190674,1.1689982414,90101020002
192914732.0000000000,183.4038238525,1.1952289343,90101020002
192915032.0000000000,190.4441528320,1.2235109806,90101020002
192915332.0000000000,180.8501129150,1.1835492849,90101020002
192915632.0000000000,173.0568847656,1.1501617432,90101020002
192915932.0000000000,166.6192016602,1.1196101904,90101020002
192916232.0000000000,171.9910736084,1.3061062098,90101020002
192918932.0000000000,167.7129974365,1.1565897465,90101020002
192919232.0000000000,176.6190032959,1.1708308458,90101020002
192919532.0000000000,173.3190307617,1.1460171938,90101020002
192919832.0000000000,181.8387908936,1.1895197630,90101020002
192920132.0000000000,180.6092071533,1.1886457205,90101020002
192920432.0000000000,175.9334564209,1.1589885950,90101020002
192920732.0000000000,181.6264495850,1.1848515272,90101020002
192921032.0000000000,180.9241027832,1.1826024055,90101020002
192921332.0000000000,181.9107818604,1.1871728897,90101020002
192921632.0000000000,182.9093627930,1.1972999573,90101020002
192921932.0000000000,184.6192932129,1.2548121214,90101020002
192922232.0000000000,187.9453430176,3.0695869923,90101020002
202085465.0000000000,155.0956420898,1.0888472795,30002150002
202085765.0000000000,158.0530242920,1.0773247480,30002150002
202086065.0000000000,154.7107696533,1.0685261488,30002150002
202086365.0000000000,157.1091461182,1.0814126730,30002150002
202086665.0000000000,147.5090789795,1.0380802155,30002150002
202086965.0000000000,155.9050140381,1.0762932301,30002150002
202087265.0000000000,163.2644042969,1.1024270058,30002150002
202087565.0000000000,158.6704711914,1.0911629200,30002150002
202087865.0000000000,152.0152130127,1.0619341135,30002150002
202088165.0000000000,156.9122924805,1.0789636374,30002150002
202088465.0000000000,158.7832031250,1.6840758324,30002150002
202091465.0000000000,165.3367614746,1.6442924738,30002150002
202091765.0000000000,163.7749786377,1.1112744808,30002150002
202092065.0000000000,161.0214691162,1.0976291895,30002150002
202092365.0000000000,159.7014312744,1.0867666006,30002150002
202092665.0000000000,157.1510162354,1.0800533295,30002150002
202092965.0000000000,164.5816345215,1.1086581945,30002150002
202093265.0000000000,165.8405303955,1.1195236444,30002150002
202093565.0000000000,160.3682250977,1.1022969484,30002150002
202093865.0000000000,163.0338897705,1.1097164154,30002150002
202094165.0000000000,165.9149627686,1.3112512827,30002150002
202096565.0000000000,176.5874328613,3.1433823109,30002150002
202096865.0000000000,177.3831939697,1.1742584705,30002150002
202097165.0000000000,180.7881011963,1.3024681807,30002150002
202097465.0000000000,180.5743103027,1.9592161179,30002150002
202097765.0000000000,166.4005279541,1.1415081024,30002150002
202098065.0000000000,160.1762847900,1.0895930529,30002150002
202098365.0000000000,149.3690948486,1.0288488865,30002150002
202098665.0000000000,152.2018127441,1.0464590788,30002150002
202098965.0000000000,154.5080108643,1.0573035479,30002150002
202099265.0000000000,151.2186737061,1.0507857800,30002150002
202099565.0000000000,149.7683563232,1.0364323854,30002150002
202099865.0000000000,157.2047576904,1.0732995272,30002150002
202100165.0000000000,148.0258789062,3.9364588261,30002150002
202102565.0000000000,165.3070068359,1.2377036810,30002150002
202102865.0000000000,166.6760864258,1.1206359863,30002150002
202103165.0000000000,160.6025238037,1.0921541452,30002150002
202103465.0000000000,155.2488403320,1.0741569996,30002150002
202103765.0000000000,149.9393310547,1.0549588203,30002150002
202104065.0000000000,149.0372161865,1.0258144140,30002150002
202104365.0000000000,148.9416809082,1.0370923281,30002150002
202104665.0000000000,151.9869995117,1.0448042154,30002150002
202104965.0000000000,150.3509368896,1.0507152081,30002150002
202105265.0000000000,156.9873809814,1.0822100639,30002150002
202105565.0000000000,155.4487915039,1.0713278055,30002150002
202105865.0000000000,164.3427734375,1.7082990408,30002150002
202108265.0000000000,168.5298309326,1.6648250818,30002150002
202108565.0000000000,173.5733947754,1.1527730227,30002150002
202108865.0000000000,170.2140045166,1.1384720802,30002150002
202109165.0000000000,170.1041870117,1.1391931772,30002150002
202109465.0000000000,161.3440704346,1.1006966829,30002150002
202109765.0000000000,162.2615051270,1.1024118662,30002150002
202110065.0000000000,162.3381958008,1.1043609381,30002150002
202110365.0000000000,164.0517578125,1.1061930656,30002150002
202110665.0000000000,160.0772552490,1.0949003696,30002150002
202110965.0000000000,165.1417388916,1.1220252514,30002150002
202111265.0000000000,167.6009368896,1.1276531219,30002150002
202111565.0000000000,179.2204437256,1.3463910818,30002150002
202113965.0000000000,182.4593658447,3.2898433208,30002150002
202114265.0000000000,167.0541534424,1.1214463711,30002150002
202114565.0000000000,170.1157379150,1.1352235079,30002150002
202114865.0000000000,162.0210571289,1.1020675898,30002150002
202115165.0000000000,159.3211059570,1.0905563831,30002150002
202115465.0000000000,159.3581695557,1.0946450233,30002150002
202115765.0000000000,153.4150390625,1.0605707169,30002150002
202116065.0000000000,150.6976776123,1.0461834669,30002150002
202116365.0000000000,150.9726715088,1.0502831936,30002150002
202116665.0000000000,143.8032989502,1.0204318762,30002150002
202116965.0000000000,147.7526397705,1.0394558907,30002150002
202117265.0000000000,149.1534729004,1.0435228348,30002150002
202117565.0000000000,149.4938049316,4.4064688683,30002150002
202119965.0000000000,168.4564514160,1.2624455690,30002150002
202120265.0000000000,156.3726959229,1.0699989796,30002150002
202120565.0000000000,156.1074829102,1.0673197508,30002150002
202120865.0000000000,144.7689514160,1.0132727623,30002150002
202121165.0000000000,150.8148498535,1.0423640013,30002150002
202121465.0000000000,150.2952880859,1.0442714691,30002150002
202121765.0000000000,154.5738067627,1.0658109188,30002150002
202122065.0000000000,152.0504455566,1.0442743301,30002150002
202122365.0000000000,145.4859161377,1.0337909460,30002150002
202122665.0000000000,149.2486572266,1.0541068316,30002150002
202122965.0000000000,152.2034301758,1.0579476357,30002150002
202123265.0000000000,153.8199462891,1.6477954388,30002150002
202125665.0000000000,157.6455688477,1.5923254490,30002150002
202125965.0000000000,147.5901947021,1.0281318426,30002150002
202126265.0000000000,142.7162933350,1.0068385601,30002150002
202126565.0000000000,143.0555114746,1.0090379715,30002150002
202126865.0000000000,142.2479858398,1.0048422813,30002150002
202127165.0000000000,140.0148620605,0.9903441668,30002150002
202127465.0000000000,137.9725952148,0.9821248651,30002150002
202127765.0000000000,148.8472442627,1.0395406485,30002150002
202128065.0000000000,143.1974029541,1.0091457367,30002150002
202128365.0000000000,140.5282287598,1.0033712387,30002150002
202128665.0000000000,141.2453918457,1.0411581993,30002150002
202128965.0000000000,143.9295196533,1.1840723753,30002150002
202131365.0000000000,161.1509246826,3.0646860600,30002150002
202131665.0000000000,152.4927673340,1.0371335745,30002150002
202131965.0000000000,142.8564910889,0.9896261692,30002150002
202132265.0000000000,140.4242095947,0.9791863561,30002150002
202132565.0000000000,141.0608215332,0.9876434207,30002150002
202132865.0000000000,147.4508819580,1.0220009089,30002150002
202133165.0000000000,142.9365997314,1.0014301538,30002150002
202133465.0000000000,140.8973693848,0.9865654707,30002150002
202133765.0000000000,132.4872741699,0.9404028058,30002150002
202134065.0000000000,143.2059936523,1.0084764957,30002150002
202134365.0000000000,149.4200744629,1.0358476639,30002150002
202134665.0000000000,145.9308776855,1.1355273724,30002150002
202137365.0000000000,182.8690643311,1.3344824314,30002150002
202137665.0000000000,194.8678131104,1.2407418489,30002150002
202137965.0000000000,187.9023590088,1.2114921808,30002150002
202138265.0000000000,178.0279388428,1.1690276861,30002150002
202138565.0000000000,176.3735046387,1.1651614904,30002150002
202138865.0000000000,177.3675384521,1.1701120138,30002150002
202139165.0000000000,181.3970794678,1.1833695173,30002150002
202139465.0000000000,183.2935485840,1.1880472898,30002150002
202139765.0000000000,192.7423553467,1.2456036806,30002150002
202140065.0000000000,194.9605865479,1.2573379278,30002150002
202140365.0000000000,182.1027374268,1.1932512522,30002150002
202140665.0000000000,171.5603027344,1.9154244661,30002150002
202143065.0000000000,218.0328216553,2.0138175488,30002150002
202143365.0000000000,206.3005676270,1.2974091768,30002150002
202143665.0000000000,190.4269561768,1.2239670753,30002150002
202143965.0000000000,190.8055725098,1.2301276922,30002150002
202144265.0000000000,189.7883300781,1.2304297686,30002150002
202144565.0000000000,172.4154205322,1.1447193623,30002150002
202144865.0000000000,167.4046936035,1.1268619299,30002150002
202145165.0000000000,158.8629913330,1.0780324936,30002150002
