MET,RATE,ERROR,OBSID
150190673.0000000000,704.6798706055,11.8838834763,30001011009
150193073.0000000000,709.5303344727,2.9891803265,30001011009
150193373.0000000000,761.0012817383,2.6236386299,30001011009
150193673.0000000000,864.3753662109,2.8801555634,30001011009
150193973.0000000000,717.4919433594,2.5084025860,30001011009
150194273.0000000000,700.2904052734,2.4677441120,30001011009
150194573.0000000000,690.1500244141,2.4410796165,30001011009
150194873.0000000000,536.1726074219,2.0402662754,30001011009
150195173.0000000000,546.3543701172,2.0697696209,30001011009
150195473.0000000000,510.8780517578,1.9829424620,30001011009
150195773.0000000000,629.4236450195,2.2939605713,30001011009
150196073.0000000000,583.4177246094,2.1988747120,30001011009
150196373.0000000000,541.6231689453,3.3305091858,30001011009
150198773.0000000000,515.5462646484,3.4005792141,30001011009
150199073.0000000000,629.8439941406,2.2944624424,30001011009
150199373.0000000000,684.5823974609,2.4296808243,30001011009
150199673.0000000000,637.9794921875,2.3180358410,30001011009
150199973.0000000000,749.3829345703,2.5958278179,30001011009
150200273.0000000000,927.6627807617,3.0377562046,30001011009
150200573.0000000000,856.1542968750,2.8598332405,30001011009
150200873.0000000000,715.3489379883,2.5008153915,30001011009
150201173.0000000000,697.4479370117,2.4609920979,30001011009
150201473.0000000000,667.3344116211,2.3924078941,30001011009
150201773.0000000000,863.4771118164,2.9051878452,30001011009
150202073.0000000000,875.0404052734,4.5144863129,30001011009
159324769.0000199974,1143.5257568359,3.6652805805,30001011011
159325069.0000199974,1121.8878173828,3.5259990692,30001011011
159325369.0000199974,1068.7276611328,3.3896777630,30001011011
159325669.0000199974,1053.5843505859,3.3479776382,30001011011
159325969.0000199974,953.3743286133,3.0906317234,30001011011
159326269.0000199974,952.3707275391,3.0860085487,30001011011
159326569.0000199974,934.7982177734,3.0440080166,30001011011
159326869.0000199974,1039.0230712891,3.3071713448,30001011011
159327169.0000199974,1036.1667480469,3.3033368587,30001011011
159327469.0000199974,1034.0648193359,3.2924687862,30001011011
159327769.0000199974,1045.4099121094,7.1714000702,30001011011
159330469.0000199974,865.2724609375,3.7651321888,30001011011
159330769.0000199974,898.1559448242,2.9638493061,30001011011
159331069.0000199974,887.9093627930,2.9349591732,30001011011
159331369.0000199974,889.6859741211,2.9372832775,30001011011
159331669.0000199974,902.1890258789,2.9509005547,30001011011
159331969.0000199974,835.7099609375,2.7864737511,30001011011
159332269.0000199974,804.0239868164,2.7109332085,30001011011
159332569.0000199974,788.9137573242,2.6794013977,30001011011
159332869.0000199974,813.2181396484,2.7372508049,30001011011
159333169.0000199974,771.0584716797,2.6297762394,30001011011
159333469.0000199974,799.3596801758,3.5621204376,30001011011
159336169.0000199974,629.6793212891,4.7264156342,30001011011
159336469.0000199974,671.5936279297,2.3915445805,30001011011
159336769.0000199974,675.3693237305,2.3993868828,30001011011
159337069.0000199974,680.3557128906,2.4076464176,30001011011
159337369.0000199974,674.4898071289,2.3874268532,30001011011
159337669.0000199974,654.6479492188,2.3386087418,30001011011
159337969.0000199974,646.4390258789,2.3156633377,30001011011
159338269.0000199974,627.7655029297,2.2732870579,30001011011
159338569.0000199974,654.6434936523,2.3436429501,30001011011
159338869.0000199974,621.4486083984,2.2602787018,30001011011
159339169.0000199974,644.7463989258,2.4194900990,30001011011
159342169.0000199974,592.8735351562,2.3219838142,30001011011
159342469.0000199974,591.6739501953,2.1820962429,30001011011
159342769.0000199974,613.5679321289,2.2310223579,30001011011
159343069.0000199974,616.2480468750,2.2364816666,30001011011
159343369.0000199974,606.0504760742,2.2065858841,30001011011
159343669.0000199974,597.9589843750,2.1826136112,30001011011
159343969.0000199974,588.9893188477,2.1659526825,30001011011
159344269.0000199974,592.3422851562,2.1759040356,30001011011
159344569.0000199974,578.3629760742,2.1410152912,30001011011
159344869.0000199974,588.8960571289,2.1705675125,30001011011
159345169.0000199974,593.3283691406,3.9455561638,30001011011
159347869.0000199974,620.3892822266,3.1509056091,30001011011
159348169.0000199974,670.4358520508,2.3823058605,30001011011
159348469.0000199974,664.8509521484,2.3643343449,30001011011
159348769.0000199974,664.2524414062,2.3615658283,30001011011
159349069.0000199974,662.9860839844,2.3705565929,30001011011
159349369.0000199974,608.4384155273,2.2151815891,30001011011
159349669.0000199974,602.3630981445,2.1999850273,30001011011
159349969.0000199974,621.7920532227,2.2515611649,30001011011
159350269.0000199974,661.9223632812,2.3560504913,30001011011
159350569.0000199974,638.2939453125,2.3011307716,30001011011
159350869.0000199974,656.4399414062,2.9375631809,30001011011
159353869.0000199974,736.6471557617,3.0491909981,30001011011
159354169.0000199974,776.7064208984,2.6668739319,30001011011
159354469.0000199974,735.8455200195,2.5450623035,30001011011
159354769.0000199974,734.1946411133,2.5383162498,30001011011
159355069.0000199974,795.2620849609,2.6923065186,30001011011
159355369.0000199974,778.4277343750,2.6484189034,30001011011
159355669.0000199974,740.7725219727,2.5573515892,30001011011
159355969.0000199974,733.6213378906,2.5398604870,30001011011
159356269.0000199974,744.3086547852,2.5674726963,30001011011
159356569.0000199974,846.9031372070,2.8581867218,30001011011
159356869.0000199974,937.4876098633,33.0649223328,30001011011
159359569.0000199974,793.5036621094,3.0061824322,30001011011
159359869.0000199974,886.5343627930,3.0392539501,30001011011
159360169.0000199974,832.9389038086,2.8491580486,30001011011
159360469.0000199974,878.5173950195,2.9104332924,30001011011
159360769.0000199974,940.7595825195,3.0588817596,30001011011
159361069.0000199974,895.6273803711,2.9443955421,30001011011
159361369.0000199974,880.3698730469,2.9071240425,30001011011
159361669.0000199974,822.8220214844,2.7639076710,30001011011
159361969.0000199974,834.8591308594,2.7964911461,30001011011
159362269.0000199974,806.0619506836,2.7265503407,30001011011
159362569.0000199974,828.8746948242,4.8032374382,30001011011
159365269.0000199974,882.0570068359,4.2993888855,30001011011
159365569.0000199974,870.9156494141,2.8844547272,30001011011
159365869.0000199974,831.3928833008,2.7840032578,30001011011
159366169.0000199974,869.0729370117,2.8920605183,30001011011
159366469.0000199974,872.0173950195,2.9014861584,30001011011
159366769.0000199974,868.3284301758,2.8794841766,30001011011
159367069.0000199974,861.1238403320,2.8550064564,30001011011
159367369.0000199974,902.3055419922,2.9657351971,30001011011
159367669.0000199974,907.8743286133,2.9786725044,30001011011
159367969.0000199974,890.0695800781,2.9371621609,30001011011
159368269.0000199974,849.0015258789,3.3466148376,30001011011
159370969.0000199974,868.2731933594,9.1760025024,30001011011
159371269.0000199974,891.9772949219,2.9466097355,30001011011
159371569.0000199974,895.9112548828,2.9506008625,30001011011
159371869.0000199974,854.3153076172,2.8471615314,30001011011
159372169.0000199974,932.7617797852,3.0445687771,30001011011
159372469.0000199974,843.3222656250,2.8233473301,30001011011
159372769.0000199974,839.0925903320,2.8119370937,30001011011
159373069.0000199974,831.0068359375,2.7846009731,30001011011
159373369.0000199974,785.4573974609,2.6722476482,30001011011
159373669.0000199974,805.2745971680,2.7270720005,30001011011
159373969.0000199974,861.3058471680,2.8852677345,30001011011
159374269.0000199974,1087.9930419922,12.3952007294,30001011011
159376969.0000199974,865.0944824219,3.3267514706,30001011011
159377269.0000199974,871.8603515625,2.8932511806,30001011011
159377569.0000199974,888.7840576172,2.9383418560,30001011011
159377869.0000199974,840.9584960938,2.8199822903,30001011011
159378169.0000199974,884.4550781250,2.9255406857,30001011011
159378469.0000199974,876.3927001953,2.9021477699,30001011011
159378769.0000199974,889.9320068359,2.9500806332,30001011011
159379069.0000199974,890.5203857422,2.9467999935,30001011011
159379369.0000199974,986.4027099609,3.1781122684,30001011011
159379669.0000199974,1046.1840820312,3.3336501122,30001011011
159379969.0000199974,981.1447753906,4.8919043541,30001011011
159382669.0000199974,805.7791748047,4.3890700340,30001011011
159382969.0000199974,807.9887695312,2.7250192165,30001011011
159383269.0000199974,785.3461303711,2.6716918945,30001011011
159383569.0000199974,851.6633300781,2.8321478367,30001011011
159383869.0000199974,846.1190185547,2.8278760910,30001011011
159384169.0000199974,793.3968505859,2.6936070919,30001011011
159384469.0000199974,762.6923828125,2.6134128571,30001011011
159384769.0000199974,755.8449707031,2.6073551178,30001011011
159385069.0000199974,804.7489013672,2.7741863728,30001011011
159385369.0000199974,821.5640258789,2.7767851353,30001011011
159385669.0000199974,881.2379760742,3.3201372623,30001011011
159388369.0000199974,797.1815795898,10.9811592102,30001011011
159388669.0000199974,783.6841430664,2.7065832615,30001011011
159388969.0000199974,764.3034667969,3.9520812035,30001011011
170442856.0000000000,687.9103393555,2.4288403988,30101022002
170443156.0000000000,643.5863037109,2.3070003986,30101022002
170443456.0000000000,663.3629760742,2.3624942303,30101022002
170443756.0000000000,702.0108032227,2.4619147778,30101022002
170444056.0000000000,683.1257934570,2.4126524925,30101022002
170444356.0000000000,698.2920532227,2.4580559731,30101022002
170444656.0000000000,730.1942138672,2.5419175625,30101022002
170444956.0000000000,799.9396362305,2.7070567608,30101022002
170445256.0000000000,780.3402099609,2.6554241180,30101022002
170445556.0000000000,739.0918579102,2.5454607010,30101022002
170445856.0000000000,756.9700927734,2.5902190208,30101022002
170446156.0000000000,815.9367065430,4.0501146317,30101022002
170448556.0000000000,715.3746337891,3.7307827473,30101022002
170448856.0000000000,728.5217285156,2.5342085361,30101022002
170449156.0000000000,747.8731079102,2.5774860382,30101022002
170449456.0000000000,747.3602905273,2.5797455311,30101022002
170449756.0000000000,724.8604125977,2.5201780796,30101022002
170450056.0000000000,750.3968505859,2.5853996277,30101022002
170450356.0000000000,732.4891357422,2.5496387482,30101022002
170450656.0000000000,711.5692749023,2.4913125038,30101022002
170450956.0000000000,708.6457519531,2.4841523170,30101022002
170451256.0000000000,730.3768920898,2.5255203247,30101022002
170451556.0000000000,737.2518920898,2.5449895859,30101022002
170451856.0000000000,768.9345092773,2.8849921227,30101022002
170454256.0000000000,732.2973632812,7.2042989731,30101022002
170454556.0000000000,735.9626464844,2.5912468433,30101022002
170454856.0000000000,709.4580078125,2.4806070328,30101022002
170455156.0000000000,753.2321166992,2.5836567879,30101022002
170455456.0000000000,793.6666870117,2.6903226376,30101022002
170455756.0000000000,752.9106445312,2.5853779316,30101022002
170456056.0000000000,781.7133178711,2.6532967091,30101022002
170456356.0000000000,765.1226806641,2.6219890118,30101022002
170456656.0000000000,786.4912719727,2.6862556934,30101022002
170456956.0000000000,780.8583984375,2.6528885365,30101022002
170457256.0000000000,831.5133056641,2.7755069733,30101022002
170457556.0000000000,794.3921508789,2.6809816360,30101022002
170457856.0000000000,812.3401489258,6.6875953674,30101022002
170460256.0000000000,770.6041870117,2.9661560059,30101022002
170460556.0000000000,743.4963989258,2.5618283749,30101022002
170460856.0000000000,686.0375366211,2.4236004353,30101022002
170461156.0000000000,673.7222290039,2.3831012249,30101022002
170461456.0000000000,663.4083862305,2.3562653065,30101022002
170461756.0000000000,672.7615966797,2.3816969395,30101022002
170462056.0000000000,652.3364868164,2.3266160488,30101022002
170462356.0000000000,658.4208984375,2.3520519733,30101022002
170462656.0000000000,665.2421875000,2.3694260120,30101022002
170462956.0000000000,691.5944213867,2.4235472679,30101022002
170463256.0000000000,719.2232666016,2.4927489758,30101022002
170463556.0000000000,695.7276000977,3.4132769108,30101022002
170465956.0000000000,705.8449707031,10.4306945801,30101022002
170466556.0000000000,659.3640136719,2.4413523674,30101022002
170466856.0000000000,614.5147705078,2.2296142578,30101022002
170467156.0000000000,655.2078247070,2.3353784084,30101022002
170467456.0000000000,648.3499755859,2.3140549660,30101022002
170467756.0000000000,662.4774780273,2.3512809277,30101022002
170468056.0000000000,670.7697143555,2.3781855106,30101022002
170468356.0000000000,658.0557861328,2.3444476128,30101022002
170468656.0000000000,644.0911254883,2.3048255444,30101022002
170468956.0000000000,656.2767944336,2.3332543373,30101022002
170469256.0000000000,653.7443237305,2.4981386662,30101022002
170471656.0000000000,818.2708740234,44.3809242249,30101022002
170471956.0000000000,680.5186157227,2.7481956482,30101022002
170472556.0000000000,685.0744628906,10.4379177094,30101022002
170472856.0000000000,724.8958740234,2.5475189686,30101022002
170473156.0000000000,737.6289062500,2.5429954529,30101022002
170473456.0000000000,743.3058471680,2.5540847778,30101022002
170473756.0000000000,701.5875244141,2.4507572651,30101022002
170474056.0000000000,735.8539428711,2.5533235073,30101022002
170474356.0000000000,679.3717651367,2.3989579678,30101022002
170474656.0000000000,729.7859497070,2.5215013027,30101022002
170474956.0000000000,701.2286987305,2.4448575974,30101022002
170475256.0000000000,669.6292114258,5.0289273262,30101022002
170477656.0000000000,648.4429931641,3.0646915436,30101022002
170477956.0000000000,655.2727050781,2.3571496010,30101022002
170478256.0000000000,633.7540893555,4.9883518219,30101022002
170478856.0000000000,663.3637695312,4.4891147614,30101022002
170479156.0000000000,672.6833496094,2.3850152493,30101022002
170479456.0000000000,673.3333129883,2.3780784607,30101022002
170479756.0000000000,669.0625000000,2.3732757568,30101022002
170480056.0000000000,670.1434326172,2.3829860687,30101022002
170480356.0000000000,699.1987915039,2.4443681240,30101022002
170480656.0000000000,758.9931030273,2.5895755291,30101022002
170480956.0000000000,756.8035888672,3.4709393978,30101022002
170483356.0000000000,679.7390747070,5.1230597496,30101022002
170483656.0000000000,678.1796264648,2.3881680965,30101022002
170483956.0000000000,648.5213623047,2.3178763390,30101022002
170484256.0000000000,638.7069702148,2.7514526844,30101022002
170485156.0000000000,608.2844238281,2.9266209602,30101022002
170485456.0000000000,616.8387451172,2.2349770069,30101022002
170485756.0000000000,636.6593627930,2.2932083607,30101022002
170486056.0000000000,624.4399414062,2.2584371567,30101022002
170486356.0000000000,609.4526367188,2.2184348106,30101022002
170486656.0000000000,619.6848754883,2.3429789543,30101022002
170489056.0000000000,625.6065673828,71.2949447632,30101022002
170489356.0000000000,632.1248168945,2.3976264000,30101022002
170489656.0000000000,637.2059936523,2.2831172943,30101022002
170489956.0000000000,616.0695800781,2.2328562737,30101022002
170490256.0000000000,603.5559082031,2.2159285545,30101022002
170490556.0000000000,618.5686645508,3.7276518345,30101022002
170491456.0000000000,577.9157104492,2.2167801857,30101022002
170491756.0000000000,564.1415405273,2.1110384464,30101022002
170492056.0000000000,563.7337646484,2.1003351212,30101022002
170492356.0000000000,571.6413574219,2.1209294796,30101022002
170492656.0000000000,572.6417236328,4.1740050316,30101022002
170495056.0000000000,594.8824462891,2.4872372150,30101022002
170495356.0000000000,585.9524536133,2.1494827271,30101022002
170495656.0000000000,575.5216064453,2.1281800270,30101022002
170495956.0000000000,577.3157958984,2.1273076534,30101022002
170496256.0000000000,569.5538940430,2.1129517555,30101022002
170496556.0000000000,563.2866821289,2.1267409325,30101022002
170496856.0000000000,553.2739257812,3.8438792229,30101022002
170497456.0000000000,524.7659912109,3.1879887581,30101022002
170497756.0000000000,539.9273681641,2.0527138710,30101022002
170498056.0000000000,544.4635620117,2.0528504848,30101022002
170498356.0000000000,548.3085937500,2.6340699196,30101022002
170500756.0000000000,546.1897583008,2.9698734283,30101022002
170501056.0000000000,547.6431274414,2.0489971638,30101022002
170501356.0000000000,549.6043701172,2.0553038120,30101022002
170501656.0000000000,560.4519653320,2.0848426819,30101022002
170501956.0000000000,575.4387207031,2.1248667240,30101022002
170502256.0000000000,581.2272949219,2.1364405155,30101022002
170502556.0000000000,548.7416381836,2.0577580929,30101022002
170502856.0000000000,544.0326538086,2.0631797314,30101022002
170503156.0000000000,563.5870361328,2.5518603325,30101022002
170503456.0000000000,584.2262573242,7.4935932159,30101022002
170503756.0000000000,570.9077758789,2.2102210522,30101022002
170504056.0000000000,571.6843261719,2.1636269093,30101022002
170506456.0000000000,607.9632568359,6.5852708817,30101022002
170506756.0000000000,616.8010253906,2.3330163956,30101022002
170507056.0000000000,609.9215087891,2.2105944157,30101022002
170507356.0000000000,590.8897094727,2.1603651047,30101022002
170507656.0000000000,597.4611206055,2.1796293259,30101022002
170507956.0000000000,594.3724365234,2.1707189083,30101022002
170508256.0000000000,621.3785400391,2.2427277565,30101022002
170508556.0000000000,617.1843872070,2.2329874039,30101022002
170508856.0000000000,619.2161865234,2.2411611080,30101022002
170509156.0000000000,612.3550415039,2.2340860367,30101022002
170509456.0000000000,596.8176269531,2.2351565361,30101022002
170509756.0000000000,613.8989257812,6.0850563049,30101022002
192884132.0000000000,600.0812377930,2.1855163574,90101020002
192884432.0000000000,602.4138183594,2.1867883205,90101020002
192884732.0000000000,636.7553710938,2.5976366997,90101020002
192885332.0000000000,584.7703857422,4.5337710381,90101020002
192885632.0000000000,606.3261718750,2.2006664276,90101020002
192885932.0000000000,600.6527099609,2.1619553566,90101020002
192886232.0000000000,581.8681030273,2.1171936989,90101020002
192886532.0000000000,579.3343505859,2.1107332706,90101020002
192886832.0000000000,566.1514892578,2.0825932026,90101020002
192887132.0000000000,602.6604003906,2.1776084900,90101020002
192887432.0000000000,573.8654174805,6.0932488441,90101020002
192889832.0000000000,557.5829467773,2.5397379398,90101020002
192890132.0000000000,556.3218383789,2.0678634644,90101020002
192890432.0000000000,576.2212524414,2.1029539108,90101020002
192890732.0000000000,566.8234252930,2.0816106796,90101020002
192891032.0000000000,540.5194702148,2.0467433929,90101020002
192891332.0000000000,546.4184570312,2.1582806110,90101020002
192891632.0000000000,566.8526611328,2.1425800323,90101020002
192891932.0000000000,557.3009643555,2.0564794540,90101020002
192892232.0000000000,529.2586059570,1.9829107523,90101020002
192892532.0000000000,543.7172241211,2.0198800564,90101020002
192892832.0000000000,532.6250000000,1.9949855804,90101020002
192893132.0000000000,522.6908569336,2.9016344547,90101020002
192895532.0000000000,523.4343872070,3.4689502716,90101020002
192895832.0000000000,518.7803955078,1.9788296223,90101020002
192896132.0000000000,543.6017456055,2.0232441425,90101020002
192896432.0000000000,567.2963867188,2.0794382095,90101020002
192896732.0000000000,544.4072875977,2.0296289921,90101020002
192897032.0000000000,582.1921386719,2.1218023300,90101020002
192897332.0000000000,567.2770996094,2.0764648914,90101020002
192897632.0000000000,521.2161865234,1.9725890160,90101020002
192897932.0000000000,583.0291137695,2.1276190281,90101020002
192898232.0000000000,596.2468261719,2.1513214111,90101020002
192898532.0000000000,524.6000976562,1.9721173048,90101020002
192898832.0000000000,533.9083862305,2.3356318474,90101020002
192901532.0000000000,480.2477722168,1.8941365480,90101020002
192901832.0000000000,491.7326965332,1.8950833082,90101020002
192902132.0000000000,529.5235595703,1.9812831879,90101020002
192902432.0000000000,528.9675903320,1.9852273464,90101020002
192902732.0000000000,531.8421630859,1.9947074652,90101020002
192903032.0000000000,541.8975219727,2.0117824078,90101020002
192903332.0000000000,552.8060913086,2.0411784649,90101020002
192903632.0000000000,541.0147094727,2.0108778477,90101020002
192903932.0000000000,530.4165039062,1.9886935949,90101020002
192904232.0000000000,539.7744750977,2.0155906677,90101020002
192904532.0000000000,539.2271118164,2.0331077576,90101020002
192904832.0000000000,511.1110839844,6.8562908173,90101020002
192907232.0000000000,537.4640502930,2.5169258118,90101020002
192907532.0000000000,541.0963134766,2.0287964344,90101020002
192907832.0000000000,568.5000610352,2.0805859566,90101020002
192908132.0000000000,567.5071411133,2.0793571472,90101020002
192908432.0000000000,585.1272583008,2.1294684410,90101020002
192908732.0000000000,607.2128295898,2.1781580448,90101020002
192909032.0000000000,607.9656982422,2.1782047749,90101020002
192909332.0000000000,595.7785034180,2.1518239975,90101020002
192909632.0000000000,579.7177124023,2.1109006405,90101020002
192909932.0000000000,560.1273803711,2.0611500740,90101020002
192910232.0000000000,583.2628173828,2.1291379929,90101020002
192910532.0000000000,561.6547241211,3.1393225193,90101020002
192912932.0000000000,530.7575683594,3.6092879772,90101020002
192913232.0000000000,549.7812500000,2.0570034981,90101020002
192913532.0000000000,570.6784667969,2.0887651443,90101020002
192913832.0000000000,554.2565307617,2.0432960987,90101020002
192914132.0000000000,573.5150756836,2.0975241661,90101020002
192914432.0000000000,583.3316040039,2.1225750446,90101020002
192914732.0000000000,607.0670166016,2.1745986938,90101020002
192915032.0000000000,620.2731323242,2.2079272270,90101020002
192915332.0000000000,592.7059936523,2.1420712471,90101020002
192915632.0000000000,566.8757934570,2.0810132027,90101020002
192915932.0000000000,547.3937988281,2.0301156044,90101020002
192916232.0000000000,562.7781372070,2.3628735542,90101020002
192918932.0000000000,556.1862792969,2.1063501835,90101020002
192919232.0000000000,580.0283203125,2.1227481365,90101020002
192919532.0000000000,562.6947631836,2.0655915737,90101020002
192919832.0000000000,596.3350219727,2.1546192169,90101020002
192920132.0000000000,598.8843994141,2.1640532017,90101020002
192920432.0000000000,577.0968627930,2.0988323689,90101020002
192920732.0000000000,590.8535766602,2.1364223957,90101020002
192921032.0000000000,590.6893310547,2.1369168758,90101020002
192921332.0000000000,593.5642700195,2.1442594528,90101020002
192921632.0000000000,603.4756469727,2.1749675274,90101020002
192921932.0000000000,603.9618530273,2.2698650360,90101020002
192922232.0000000000,625.0197143555,5.5994753838,90101020002
202085465.0000000000,481.7353820801,1.9191516638,30002150002
202085765.0000000000,500.2279968262,1.9164681435,30002150002
202086065.0000000000,503.1056823730,1.9268870354,30002150002
202086365.0000000000,513.0917968750,1.9544320107,30002150002
202086665.0000000000,483.4253845215,1.8792133331,30002150002
202086965.0000000000,511.4382629395,1.9494096041,30002150002
202087265.0000000000,531.5476074219,1.9892741442,30002150002
202087565.0000000000,526.1991577148,1.9871017933,30002150002
202087865.0000000000,510.2672119141,1.9454232454,30002150002
202088165.0000000000,511.3015136719,1.9474816322,30002150002
202088465.0000000000,523.1279907227,3.0571200848,30002150002
202091465.0000000000,533.3171997070,2.9530897141,30002150002
202091765.0000000000,530.7680664062,2.0004851818,30002150002
202092065.0000000000,526.4869384766,1.9847248793,30002150002
202092365.0000000000,514.2241821289,1.9503098726,30002150002
202092665.0000000000,517.4777221680,1.9597958326,30002150002
202092965.0000000000,539.1483764648,2.0067336559,30002150002
202093265.0000000000,542.2056884766,2.0242943764,30002150002
202093565.0000000000,532.3710937500,2.0080599785,30002150002
202093865.0000000000,534.0239868164,2.0082108974,30002150002
202094165.0000000000,543.8296508789,2.3740570545,30002150002
202096565.0000000000,568.8122558594,5.6404571533,30002150002
202096865.0000000000,560.8270263672,2.0865905285,30002150002
202097165.0000000000,578.4830322266,2.3284113407,30002150002
202097465.0000000000,562.5620117188,3.4572491646,30002150002
202097765.0000000000,512.7166748047,2.0037777424,30002150002
202098065.0000000000,514.5377197266,1.9529378414,30002150002
202098365.0000000000,455.9471740723,1.7975063324,30002150002
202098665.0000000000,480.9409179688,1.8599375486,30002150002
202098965.0000000000,488.9675292969,1.8808680773,30002150002
202099265.0000000000,483.4978332520,1.8790376186,30002150002
202099565.0000000000,462.2837524414,1.8210351467,30002150002
202099865.0000000000,497.2129821777,1.9086397886,30002150002
202100165.0000000000,479.7386779785,7.0863671303,30002150002
202102565.0000000000,520.9240722656,2.1970703602,30002150002
202102865.0000000000,538.2100830078,2.0133774281,30002150002
202103165.0000000000,517.9006347656,1.9608366489,30002150002
202103465.0000000000,495.7991943359,1.9195078611,30002150002
202103765.0000000000,458.3753051758,1.8444617987,30002150002
202104065.0000000000,441.8270263672,1.7660087347,30002150002
202104365.0000000000,476.9317321777,1.8554884195,30002150002
202104665.0000000000,482.6707763672,1.8617435694,30002150002
202104965.0000000000,485.8483276367,1.8886729479,30002150002
202105265.0000000000,511.5174560547,1.9536713362,30002150002
202105565.0000000000,503.2418212891,1.9277123213,30002150002
202105865.0000000000,535.7549438477,3.0841236115,30002150002
202108265.0000000000,546.6461791992,2.9975821972,30002150002
202108565.0000000000,562.3589477539,2.0745565891,30002150002
202108865.0000000000,552.4484863281,2.0508143902,30002150002
202109165.0000000000,554.3817749023,2.0563716888,30002150002
202109465.0000000000,527.8592529297,1.9902840853,30002150002
202109765.0000000000,528.4802856445,1.9897540808,30002150002
202110065.0000000000,522.1011352539,1.9800920486,30002150002
202110365.0000000000,528.0418090820,1.9843553305,30002150002
202110665.0000000000,523.8145141602,1.9807817936,30002150002
202110965.0000000000,541.4984741211,2.0316357613,30002150002
202111265.0000000000,540.4150390625,2.0249927044,30002150002
202111565.0000000000,582.6041259766,2.4273161888,30002150002
202113965.0000000000,562.8257446289,5.7784066200,30002150002
202114265.0000000000,535.2310180664,2.0070538521,30002150002
202114565.0000000000,547.7913208008,2.0371732712,30002150002
202114865.0000000000,526.3835449219,1.9862905741,30002150002
202115165.0000000000,520.3995361328,1.9706658125,30002150002
202115465.0000000000,520.9143676758,1.9783550501,30002150002
202115765.0000000000,495.0725708008,1.9050729275,30002150002
202116065.0000000000,485.7751464844,1.8782768250,30002150002
202116365.0000000000,488.7174682617,1.8896307945,30002150002
202116665.0000000000,465.0398864746,1.8350634575,30002150002
202116965.0000000000,483.5795898438,1.8807169199,30002150002
202117265.0000000000,487.7112426758,1.8870307207,30002150002
202117565.0000000000,470.0311279297,7.8175373077,30002150002
202119965.0000000000,537.1566772461,2.2539157867,30002150002
202120265.0000000000,499.5775451660,1.9126032591,30002150002
202120565.0000000000,497.0328674316,1.9039912224,30002150002
202120865.0000000000,451.8606872559,1.7900162935,30002150002
202121165.0000000000,475.1536865234,1.8502993584,30002150002
202121465.0000000000,480.5403747559,1.8671218157,30002150002
202121765.0000000000,495.0953979492,1.9074130058,30002150002
202122065.0000000000,479.7826538086,1.8550502062,30002150002
202122365.0000000000,475.5179748535,1.8688601255,30002150002
202122665.0000000000,482.9124755859,1.8961091042,30002150002
202122965.0000000000,494.1185913086,1.9058952332,30002150002
202123265.0000000000,492.2901916504,2.9479985237,30002150002
202125665.0000000000,499.4834594727,2.8340466022,30002150002
202125965.0000000000,472.6457824707,1.8394933939,30002150002
202126265.0000000000,453.9140930176,1.7955038548,30002150002
202126565.0000000000,457.7893066406,1.8049622774,30002150002
202126865.0000000000,451.9490661621,1.7912437916,30002150002
202127165.0000000000,430.9808959961,1.7372395992,30002150002
202127465.0000000000,429.1153869629,1.7317619324,30002150002
202127765.0000000000,476.0538024902,1.8572844267,30002150002
202128065.0000000000,451.9304199219,1.7921479940,30002150002
202128365.0000000000,448.3641662598,1.7921334505,30002150002
202128665.0000000000,432.5895080566,1.8219350576,30002150002
202128965.0000000000,440.0269775391,2.0702457428,30002150002
202131365.0000000000,490.1621093750,5.3455767632,30002150002
202131665.0000000000,462.7989501953,1.8066402674,30002150002
202131965.0000000000,416.2168884277,1.6891299486,30002150002
202132265.0000000000,402.8699340820,1.6582926512,30002150002
202132565.0000000000,415.2638549805,1.6944916248,30002150002
202132865.0000000000,454.5189514160,1.7942684889,30002150002
202133165.0000000000,430.0153808594,1.7368435860,30002150002
202133465.0000000000,419.9299316406,1.7030539513,30002150002
202133765.0000000000,368.9336547852,1.5683579445,30002150002
202134065.0000000000,433.6776428223,1.7540875673,30002150002
202134365.0000000000,463.7742919922,1.8247478008,30002150002
202134665.0000000000,431.1491394043,1.9514474869,30002150002
202137365.0000000000,577.3907470703,2.3712513447,30002150002
202137665.0000000000,615.8779907227,2.2056438923,30002150002
202137965.0000000000,589.9058227539,2.1459662914,30002150002
202138265.0000000000,569.7374267578,2.0910444260,30002150002
202138565.0000000000,570.0929565430,2.0947098732,30002150002
202138865.0000000000,567.4454345703,2.0926737785,30002150002
202139165.0000000000,575.3874511719,2.1068930626,30002150002
202139465.0000000000,581.7496948242,2.1164879799,30002150002
202139765.0000000000,626.7263793945,2.2461378574,30002150002
202140065.0000000000,634.8781738281,2.2686126232,30002150002
202140365.0000000000,589.2212524414,2.1459860802,30002150002
202140665.0000000000,555.2493286133,3.4464209080,30002150002
202143065.0000000000,713.4669799805,3.6434965134,30002150002
202143365.0000000000,665.9848632812,2.3308596611,30002150002
202143665.0000000000,611.1022949219,2.1927652359,30002150002
202143965.0000000000,617.1784057617,2.2123188972,30002150002
202144265.0000000000,618.6655883789,2.2210168839,30002150002
202144565.0000000000,551.7222290039,2.0474703312,30002150002
202144865.0000000000,540.8223266602,2.0250411034,30002150002
202145165.0000000000,503.4229125977,1.9188033342,30002150002
